customer_id,churn_probability,risk_level,segment_name,key_risk_factors,recommendation_category,recommendation,priority,reason,hypothetical_intervention_impact
CUST-01740,0.9559,High Risk,High-Spend At-Risk Onboarders,Flexible Month-to-Month Contract; Short Tenure (<= 12 months); No Tech Support Service,Contract Review,Offer contract migration incentives (e.g. 10% monthly discount or bonus streaming features for upgrading to a 1-Year or 2-Year contract).,High,High predicted risk (95.6%) driven by short-term contract commitment and lack of support add-ons. Belongs to 'High-Spend At-Risk Onboarders' segment (46.4% segment churn rate).,Scenario analysis estimates upgrading to a 1-Year contract reduces estimated churn risk by ~27 percentage points.
CUST-04464,0.9559,High Risk,High-Spend At-Risk Onboarders,Flexible Month-to-Month Contract; Short Tenure (<= 12 months); No Tech Support Service,Contract Review,Offer contract migration incentives (e.g. 10% monthly discount or bonus streaming features for upgrading to a 1-Year or 2-Year contract).,High,High predicted risk (95.6%) driven by short-term contract commitment and lack of support add-ons. Belongs to 'High-Spend At-Risk Onboarders' segment (46.4% segment churn rate).,Scenario analysis estimates upgrading to a 1-Year contract reduces estimated churn risk by ~27 percentage points.
CUST-02922,0.9556,High Risk,High-Spend At-Risk Onboarders,Flexible Month-to-Month Contract; Short Tenure (<= 12 months); No Tech Support Service,Contract Review,Offer contract migration incentives (e.g. 10% monthly discount or bonus streaming features for upgrading to a 1-Year or 2-Year contract).,High,High predicted risk (95.6%) driven by short-term contract commitment and lack of support add-ons. Belongs to 'High-Spend At-Risk Onboarders' segment (46.4% segment churn rate).,Scenario analysis estimates upgrading to a 1-Year contract reduces estimated churn risk by ~27 percentage points.
CUST-05804,0.9552,High Risk,High-Spend At-Risk Onboarders,Flexible Month-to-Month Contract; Short Tenure (<= 12 months); No Tech Support Service,Contract Review,Offer contract migration incentives (e.g. 10% monthly discount or bonus streaming features for upgrading to a 1-Year or 2-Year contract).,High,High predicted risk (95.5%) driven by short-term contract commitment and lack of support add-ons. Belongs to 'High-Spend At-Risk Onboarders' segment (46.4% segment churn rate).,Scenario analysis estimates upgrading to a 1-Year contract reduces estimated churn risk by ~27 percentage points.
CUST-06863,0.9548,High Risk,High-Spend At-Risk Onboarders,Flexible Month-to-Month Contract; Short Tenure (<= 12 months); No Tech Support Service,Contract Review,Offer contract migration incentives (e.g. 10% monthly discount or bonus streaming features for upgrading to a 1-Year or 2-Year contract).,High,High predicted risk (95.5%) driven by short-term contract commitment and lack of support add-ons. Belongs to 'High-Spend At-Risk Onboarders' segment (46.4% segment churn rate).,Scenario analysis estimates upgrading to a 1-Year contract reduces estimated churn risk by ~27 percentage points.
CUST-06925,0.9547,High Risk,High-Spend At-Risk Onboarders,Flexible Month-to-Month Contract; Short Tenure (<= 12 months); No Tech Support Service,Contract Review,Offer contract migration incentives (e.g. 10% monthly discount or bonus streaming features for upgrading to a 1-Year or 2-Year contract).,High,High predicted risk (95.5%) driven by short-term contract commitment and lack of support add-ons. Belongs to 'High-Spend At-Risk Onboarders' segment (46.4% segment churn rate).,Scenario analysis estimates upgrading to a 1-Year contract reduces estimated churn risk by ~27 percentage points.
CUST-04537,0.9547,High Risk,High-Spend At-Risk Onboarders,Flexible Month-to-Month Contract; Short Tenure (<= 12 months); No Tech Support Service,Contract Review,Offer contract migration incentives (e.g. 10% monthly discount or bonus streaming features for upgrading to a 1-Year or 2-Year contract).,High,High predicted risk (95.5%) driven by short-term contract commitment and lack of support add-ons. Belongs to 'High-Spend At-Risk Onboarders' segment (46.4% segment churn rate).,Scenario analysis estimates upgrading to a 1-Year contract reduces estimated churn risk by ~27 percentage points.
CUST-01326,0.9545,High Risk,High-Spend At-Risk Onboarders,Flexible Month-to-Month Contract; Short Tenure (<= 12 months); No Tech Support Service,Contract Review,Offer contract migration incentives (e.g. 10% monthly discount or bonus streaming features for upgrading to a 1-Year or 2-Year contract).,High,High predicted risk (95.4%) driven by short-term contract commitment and lack of support add-ons. Belongs to 'High-Spend At-Risk Onboarders' segment (46.4% segment churn rate).,Scenario analysis estimates upgrading to a 1-Year contract reduces estimated churn risk by ~27 percentage points.
CUST-03496,0.9543,High Risk,High-Spend At-Risk Onboarders,Flexible Month-to-Month Contract; Short Tenure (<= 12 months); No Tech Support Service,Contract Review,Offer contract migration incentives (e.g. 10% monthly discount or bonus streaming features for upgrading to a 1-Year or 2-Year contract).,High,High predicted risk (95.4%) driven by short-term contract commitment and lack of support add-ons. Belongs to 'High-Spend At-Risk Onboarders' segment (46.4% segment churn rate).,Scenario analysis estimates upgrading to a 1-Year contract reduces estimated churn risk by ~27 percentage points.
CUST-01881,0.954,High Risk,High-Spend At-Risk Onboarders,Flexible Month-to-Month Contract; Short Tenure (<= 12 months); No Tech Support Service,Contract Review,Offer contract migration incentives (e.g. 10% monthly discount or bonus streaming features for upgrading to a 1-Year or 2-Year contract).,High,High predicted risk (95.4%) driven by short-term contract commitment and lack of support add-ons. Belongs to 'High-Spend At-Risk Onboarders' segment (46.4% segment churn rate).,Scenario analysis estimates upgrading to a 1-Year contract reduces estimated churn risk by ~27 percentage points.
CUST-00810,0.9534,High Risk,High-Spend At-Risk Onboarders,Flexible Month-to-Month Contract; Short Tenure (<= 12 months); No Tech Support Service,Contract Review,Offer contract migration incentives (e.g. 10% monthly discount or bonus streaming features for upgrading to a 1-Year or 2-Year contract).,High,High predicted risk (95.3%) driven by short-term contract commitment and lack of support add-ons. Belongs to 'High-Spend At-Risk Onboarders' segment (46.4% segment churn rate).,Scenario analysis estimates upgrading to a 1-Year contract reduces estimated churn risk by ~27 percentage points.
CUST-05166,0.9533,High Risk,High-Spend At-Risk Onboarders,Flexible Month-to-Month Contract; Short Tenure (<= 12 months); No Tech Support Service,Contract Review,Offer contract migration incentives (e.g. 10% monthly discount or bonus streaming features for upgrading to a 1-Year or 2-Year contract).,High,High predicted risk (95.3%) driven by short-term contract commitment and lack of support add-ons. Belongs to 'High-Spend At-Risk Onboarders' segment (46.4% segment churn rate).,Scenario analysis estimates upgrading to a 1-Year contract reduces estimated churn risk by ~27 percentage points.
CUST-01506,0.9531,High Risk,High-Spend At-Risk Onboarders,Flexible Month-to-Month Contract; Short Tenure (<= 12 months); No Tech Support Service,Contract Review,Offer contract migration incentives (e.g. 10% monthly discount or bonus streaming features for upgrading to a 1-Year or 2-Year contract).,High,High predicted risk (95.3%) driven by short-term contract commitment and lack of support add-ons. Belongs to 'High-Spend At-Risk Onboarders' segment (46.4% segment churn rate).,Scenario analysis estimates upgrading to a 1-Year contract reduces estimated churn risk by ~27 percentage points.
CUST-00971,0.9531,High Risk,High-Spend At-Risk Onboarders,Flexible Month-to-Month Contract; Short Tenure (<= 12 months); No Tech Support Service,Contract Review,Offer contract migration incentives (e.g. 10% monthly discount or bonus streaming features for upgrading to a 1-Year or 2-Year contract).,High,High predicted risk (95.3%) driven by short-term contract commitment and lack of support add-ons. Belongs to 'High-Spend At-Risk Onboarders' segment (46.4% segment churn rate).,Scenario analysis estimates upgrading to a 1-Year contract reduces estimated churn risk by ~27 percentage points.
CUST-05990,0.9528,High Risk,High-Spend At-Risk Onboarders,Flexible Month-to-Month Contract; Short Tenure (<= 12 months); No Tech Support Service,Contract Review,Offer contract migration incentives (e.g. 10% monthly discount or bonus streaming features for upgrading to a 1-Year or 2-Year contract).,High,High predicted risk (95.3%) driven by short-term contract commitment and lack of support add-ons. Belongs to 'High-Spend At-Risk Onboarders' segment (46.4% segment churn rate).,Scenario analysis estimates upgrading to a 1-Year contract reduces estimated churn risk by ~27 percentage points.
CUST-05574,0.9528,High Risk,High-Spend At-Risk Onboarders,Flexible Month-to-Month Contract; Short Tenure (<= 12 months); No Tech Support Service,Contract Review,Offer contract migration incentives (e.g. 10% monthly discount or bonus streaming features for upgrading to a 1-Year or 2-Year contract).,High,High predicted risk (95.3%) driven by short-term contract commitment and lack of support add-ons. Belongs to 'High-Spend At-Risk Onboarders' segment (46.4% segment churn rate).,Scenario analysis estimates upgrading to a 1-Year contract reduces estimated churn risk by ~27 percentage points.
CUST-06624,0.9527,High Risk,High-Spend At-Risk Onboarders,Flexible Month-to-Month Contract; Short Tenure (<= 12 months); No Tech Support Service,Contract Review,Offer contract migration incentives (e.g. 10% monthly discount or bonus streaming features for upgrading to a 1-Year or 2-Year contract).,High,High predicted risk (95.3%) driven by short-term contract commitment and lack of support add-ons. Belongs to 'High-Spend At-Risk Onboarders' segment (46.4% segment churn rate).,Scenario analysis estimates upgrading to a 1-Year contract reduces estimated churn risk by ~27 percentage points.
CUST-02608,0.9526,High Risk,High-Spend At-Risk Onboarders,Flexible Month-to-Month Contract; Short Tenure (<= 12 months); No Tech Support Service,Contract Review,Offer contract migration incentives (e.g. 10% monthly discount or bonus streaming features for upgrading to a 1-Year or 2-Year contract).,High,High predicted risk (95.3%) driven by short-term contract commitment and lack of support add-ons. Belongs to 'High-Spend At-Risk Onboarders' segment (46.4% segment churn rate).,Scenario analysis estimates upgrading to a 1-Year contract reduces estimated churn risk by ~27 percentage points.
CUST-01074,0.9524,High Risk,High-Spend At-Risk Onboarders,Flexible Month-to-Month Contract; Short Tenure (<= 12 months); No Tech Support Service,Contract Review,Offer contract migration incentives (e.g. 10% monthly discount or bonus streaming features for upgrading to a 1-Year or 2-Year contract).,High,High predicted risk (95.2%) driven by short-term contract commitment and lack of support add-ons. Belongs to 'High-Spend At-Risk Onboarders' segment (46.4% segment churn rate).,Scenario analysis estimates upgrading to a 1-Year contract reduces estimated churn risk by ~27 percentage points.
CUST-05873,0.9519,High Risk,High-Spend At-Risk Onboarders,Flexible Month-to-Month Contract; Short Tenure (<= 12 months); No Tech Support Service,Contract Review,Offer contract migration incentives (e.g. 10% monthly discount or bonus streaming features for upgrading to a 1-Year or 2-Year contract).,High,High predicted risk (95.2%) driven by short-term contract commitment and lack of support add-ons. Belongs to 'High-Spend At-Risk Onboarders' segment (46.4% segment churn rate).,Scenario analysis estimates upgrading to a 1-Year contract reduces estimated churn risk by ~27 percentage points.
